Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1105.2233519459955	0.1	0.06584568161457047	15.18702480526404	12.655844757932462	1898.9020026665169	15.059005222120774	27.801396180207075	28.3687716124562	5016.193130802073	0.0	232.5319357708251	62.35769068225359	Liquid
1105.3187765647137	0.1	0.06584442473090063	15.1873147056398	12.658414430912401	1899.2920142370485	15.061355396007984	27.801213309096383	28.368585009282025	5016.241006846017	0.0	232.5138344893766	62.359839927252104	Liquid
1105.414201183432	0.1	0.06584316783413363	15.18760462010444	12.66098408540871	1899.6820232424195	15.063705345769986	27.80103047403459	28.36839844289244	5016.288884759721	0.0	232.4957366374001	62.36198894587899	Liquid
1105.5096258021504	0.1	0.06584191092426869	15.187894548659122	12.663553721431711	1900.0720296831364	15.066055071456997	27.80084767502169	28.36821191328744	5016.336764543328	0.0	232.47764221388513	62.364137738134275	Liquid
1105.6050504208683	0.1	0.06584065400130498	15.188184491305018	12.666123338991708	1900.4620335597017	15.068404573119185	27.800664912057687	28.368025420467028	5016.384646196973	0.0	232.45955121782345	62.36628630401792	Liquid
1105.7004750395868	0.1	0.06583939706524172	15.188474448043285	12.668692938099042	1900.8520348726252	15.070753850806748	27.80048218514258	28.367838964431204	5016.432529720798	0.0	232.44146364820634	62.36843464352994	Liquid
1105.7958996583047	0.1	0.06583814011607812	15.188764418875088	12.671262518764014	1901.2420336224088	15.073102904569836	27.800299494276373	28.367652545179972	5016.480415114938	0.0	232.4233795040261	62.37058275667032	Liquid
1105.8913242770232	0.1	0.06583688315381335	15.189054403801599	12.673832080996963	1901.6320298095618	15.075451734458614	27.80011683945906	28.367466162713328	5016.5283023795355	0.0	232.40529878427455	62.372730643439105	Liquid
1105.9867488957414	0.1	0.06583562617844663	15.189344402823977	12.67640162480819	1902.0220234345875	15.07780034052321	27.799934220690638	28.367279817031264	5016.576191514727	0.0	232.38722148794452	62.37487830383623	Liquid
1106.0821735144596	0.1	0.06583436918997715	15.18963441594339	12.678971150208026	1902.412014497992	15.080148722813764	27.79975163797112	28.367093508133795	5016.624082520652	0.0	232.36914761402917	62.377025737861736	Liquid
1106.1775981331778	0.1	0.06583311218840411	15.189924443161	12.681540657206785	1902.802003000282	15.082496881380383	27.799569091300494	28.366907236020914	5016.67197539745	0.0	232.35107716152186	62.379172945515634	Liquid
1106.273022751896	0.1	0.06583185517372672	15.190214484477975	12.684110145814794	1903.1919889419619	15.084844816273172	27.799386580678764	28.366721000692618	5016.719870145259	0.0	232.33301012941675	62.3813199267979	Liquid
1106.3684473706144	0.1	0.06583059814594416	15.190504539895484	12.68667961604237	1903.5819723235393	15.08719252754224	27.79920410610593	28.36653480214891	5016.767766764217	0.0	232.31494651670812	62.383466681708526	Liquid
1106.4638719893323	0.1	0.06582934110505567	15.19079460941468	12.689249067899825	1903.971953145517	15.089540015237636	27.799021667581993	28.366348640389788	5016.815665254466	0.0	232.2968863223902	62.385613210247534	Liquid
1106.5592966080508	0.1	0.06582808405106039	15.19108469303675	12.691818501397492	1904.3619314084035	15.091887279409463	27.798839265106952	28.366162515415258	5016.863565616142	0.0	232.2788295454591	62.38775951241493	Liquid
1106.654721226769	0.1	0.06582682698395756	15.191374790762842	12.694387916545686	1904.7519071127033	15.094234320107757	27.798656898680814	28.36597642722532	5016.911467849386	0.0	232.26077618490876	62.38990558821068	Liquid
1106.7501458454872	0.1	0.06582556990374637	15.191664902594127	12.696957313354718	1905.1418802589214	15.096581137382564	27.79847456830356	28.365790375819962	5016.959371954335	0.0	232.24272623973667	62.39205143763479	Liquid
1106.8455704642054	0.1	0.065824312810426	15.191955028531778	12.699526691834917	1905.5318508475648	15.098927731283926	27.79829227397521	28.365604361199196	5017.0072779311295	0.0	232.22467970893848	62.394197060687304	Liquid
1106.9409950829236	0.1	0.06582305570399567	15.192245168576955	12.702096051996602	1905.921818879139	15.101274101861845	27.79811001569575	28.36541838336301	5017.055185779908	0.0	232.20663659151094	62.396342457368185	Liquid
1107.036419701642	0.1	0.06582179858445458	15.192535322730825	12.704665393850098	1906.3117843541497	15.10362024916636	27.797927793465195	28.365232442311424	5017.103095500809	0.0	232.18859688645074	62.39848762767743	Liquid
1107.13184432036	0.1	0.06582054145180191	15.192825490994558	12.707234717405703	1906.701747273101	15.105966173247433	27.797745607283527	28.365046538044417	5017.151007093973	0.0	232.1705605927555	62.400632571615056	Liquid
1107.2272689390784	0.1	0.0658192843060369	15.193115673369313	12.709804022673769	1907.0917076365017	15.108311874155074	27.797563457150762	28.364860670562003	5017.198920559536	0.0	232.1525277094233	62.40277728918107	Liquid
1107.3226935577964	0.1	0.06581802714715869	15.193405869856267	12.712373309664587	1907.4816654448534	15.110657351939235	27.797381343066892	28.364674839864175	5017.246835897641	0.0	232.13449823545238	62.40492178037542	Liquid
1107.4181181765148	0.1	0.06581676997516651	15.193696080456583	12.7149425783885	1907.8716206986667	15.113002606649898	27.797199265031917	28.364489045950936	5017.294753108425	0.0	232.1164721698416	62.407066045198164	Liquid
1107.513542795233	0.1	0.06581551279005955	15.193986305171432	12.71751182885581	1908.2615733984442	15.115347638337	27.79701722304584	28.36430328882229	5017.342672192027	0.0	232.09844951158897	62.409210083649285	Liquid
1107.6089674139512	0.1	0.06581425559183703	15.194276544001973	12.720081061076845	1908.6515235446916	15.117692447050478	27.796835217108658	28.36411756847822	5017.390593148586	0.0	232.08043025969556	62.41135389572878	Liquid
1107.7043920326694	0.1	0.06581299838049813	15.194566796949378	12.722650275061923	1909.0414711379153	15.120037032840253	27.79665324722037	28.363931884918745	5017.438515978241	0.0	232.06241441315987	62.41349748143665	Liquid
1107.7998166513876	0.1	0.06581174115604203	15.194857064014817	12.725219470821369	1909.4314161786206	15.122381395756245	27.796471313380984	28.36374623814386	5017.486440681132	0.0	232.0444019709823	62.41564084077288	Liquid
1107.895241270106	0.1	0.06581048391846797	15.195147345199455	12.7277886483655	1909.821358667315	15.12472553584836	27.79628941559049	28.36356062815356	5017.534367257398	0.0	232.02639293216436	62.417783973737514	Liquid
1107.990665888824	0.1	0.06580922666777511	15.195437640504462	12.730357807704625	1910.2112986045013	15.127069453166461	27.79610755384889	28.36337505494785	5017.582295707178	0.0	232.0083872957069	62.41992688033048	Liquid
1108.0860905075424	0.1	0.06580796940396266	15.195727949931007	12.732926948849082	1910.6012359906879	15.129413147760461	27.795925728156192	28.363189518526728	5017.63022603061	0.0	231.99038506061038	62.42206956055184	Liquid
1108.1815151262606	0.1	0.06580671212702982	15.196018273480258	12.735496071809177	1910.9911708263785	15.13175661968019	27.79574393851238	28.363004018890184	5017.678158227835	0.0	231.9723862258778	62.424212014401576	Liquid
1108.2769397449788	0.1	0.0658054548369758	15.196308611153379	12.738065176595237	1911.3811031120797	15.134099868975525	27.795562184917475	28.362818556038242	5017.726092298993	0.0	231.9543907905102	62.42635424187969	Liquid
1108.372364363697	0.1	0.06580419753379976	15.196598962951544	12.740634263217578	1911.771032848297	15.1364428956963	27.795380467371462	28.36263312997088	5017.774028244219	0.0	231.93639875351104	62.42849624298617	Liquid
1108.4677889824152	0.1	0.06580294021750095	15.196889328875915	12.743203331686521	1912.1609600355364	15.138785699892336	27.795198785874344	28.362447740688108	5017.821966063657	0.0	231.9184101138827	62.43063801772102	Liquid
1108.5632136011336	0.1	0.06580168288807853	15.197179708927669	12.745772382012394	1912.5508846743044	15.141128281613469	27.795017140426122	28.362262388189922	5017.869905757443	0.0	231.90042487062925	62.432779566084264	Liquid
1108.6586382198516	0.1	0.06580042554553171	15.197470103107968	12.7483414142055	1912.9408067651036	15.143470640909479	27.794835531026806	28.362077072476332	5017.917847325717	0.0	231.8824430227544	62.43492088807585	Liquid
1108.75406283857	0.1	0.06579916818985967	15.197760511417988	12.750910428276176	1913.3307263084444	15.145812777830185	27.794653957676374	28.361891793547322	5017.96579076862	0.0	231.86446456926146	62.43706198369583	Liquid
1108.849487457288	0.1	0.06579791082106165	15.198050933858891	12.753479424234722	1913.7206433048275	15.148154692425338	27.79447242037484	28.3617065514029	5018.013736086289	0.0	231.8464895091563	62.439202852944184	Liquid
1108.9449120760064	0.1	0.06579665343913678	15.198341370431857	12.756048402091485	1914.1105577547632	15.150496384744741	27.794290919122208	28.36152134604307	5018.0616832788655	0.0	231.82851784144242	62.4413434958209	Liquid
1109.0403366947246	0.1	0.06579539604408431	15.198631821138044	12.758617361856762	1914.5004696587544	15.152837854838127	27.79410945391847	28.361336177467827	5018.109632346487	0.0	231.8105495651266	62.44348391232601	Liquid
1109.1357613134428	0.1	0.06579413863590344	15.198922285978623	12.76118630354088	1914.890379017307	15.155179102755257	27.793928024763623	28.36115104567717	5018.157583289293	0.0	231.7925846792133	62.44562410245947	Liquid
1109.231185932161	0.1	0.06579288121459333	15.199212764954773	12.763755227154162	1915.2802858309276	15.157520128545855	27.793746631657683	28.360965950671105	5018.205536107424	0.0	231.77462318270975	62.4477640662213	Liquid
1109.3266105508792	0.1	0.0657916237801532	15.199503258067656	12.766324132706922	1915.670190100121	15.159860932259642	27.793565274600628	28.360780892449622	5018.253490801019	0.0	231.7566650746222	62.44990380361153	Liquid
1109.4220351695976	0.1	0.06579036633258223	15.199793765318447	12.768893020209493	1916.0600918253951	15.162201513946341	27.793383953592475	28.36059587101273	5018.301447370218	0.0	231.73871035395683	62.45204331463012	Liquid
1109.5174597883156	0.1	0.06578910887187964	15.20008428670831	12.771461889672167	1916.449991007252	15.164541873655624	27.793202668633214	28.360410886360423	5018.349405815158	0.0	231.72075901972158	62.45418259927709	Liquid
1109.612884407034	0.1	0.06578785139804462	15.20037482223842	12.774030741105301	1916.8398876462018	15.166882011437213	27.793021419722855	28.36022593849271	5018.3973661359805	0.0	231.70281107092438	62.45632165755244	Liquid
1109.7083090257522	0.1	0.06578659391107634	15.200665371909947	12.776599574519185	1917.229781742746	15.169221927340745	27.792840206861385	28.360041027409576	5018.445328332825	0.0	231.68486650657258	62.45846048945615	Liquid
1109.8037336444704	0.1	0.06578533641097405	15.200955935724059	12.779168389924152	1917.6196732973924	15.17156162141591	27.792659030048817	28.35985615311104	5018.493292405829	0.0	231.66692532567527	62.460599094988225	Liquid
1109.8991582631886	0.1	0.06578407889773688	15.201246513681934	12.781737187330519	1918.0095623106463	15.173901093712349	27.792477889285145	28.359671315597087	5018.541258355135	0.0	231.6489875272412	62.46273747414868	Liquid
1109.9945828819068	0.1	0.06578282137136407	15.201537105784736	12.784305966748606	1918.399448783014	15.176240344279694	27.792296784570368	28.359486514867722	5018.58922618088	0.0	231.63105311027928	62.46487562693751	Liquid
1110.0900075006252	0.1	0.0657815638318548	15.201827712033639	12.786874728188739	1918.7893327150014	15.178579373167588	27.792115715904487	28.359301750922945	5018.637195883205	0.0	231.61312207379993	62.46701355335472	Liquid
1110.1854321193432	0.1	0.06578030627920829	15.202118332429809	12.789443471661219	1919.1792141071116	15.180918180425625	27.7919346832875	28.359117023762757	5018.6851674622485	0.0	231.59519441681218	62.46915125340031	Liquid
1110.2808567380616	0.1	0.06577904871342369	15.202408966974428	12.792012197176394	1919.5690929598543	15.18325676610343	27.791753686719414	28.35893233338716	5018.733140918151	0.0	231.57727013832698	62.47128872707427	Liquid
1110.3762813567796	0.1	0.06577779113450026	15.202699615668653	12.794580904744555	1919.958969273731	15.185595130250563	27.79157272620022	28.358747679796142	5018.781116251051	0.0	231.55934923735506	62.473425974376575	Liquid
1110.471705975498	0.1	0.06577653354243712	15.202990278513672	12.79714959437605	1920.3488430492519	15.187933272916643	27.791391801729926	28.35856306298972	5018.829093461089	0.0	231.54143171290835	62.47556299530729	Liquid
1110.5671305942162	0.1	0.06577527593723353	15.203280955510643	12.799718266081172	1920.7387142869197	15.190271194151203	27.79121091330852	28.35837848296788	5018.877072548403	0.0	231.52351756399733	62.477699789866364	Liquid
1110.6625552129344	0.1	0.06577401831888864	15.203571646660748	12.802286919870259	1921.12858298724	15.192608894003826	27.79103006093602	28.358193939730633	5018.925053513135	0.0	231.5056067896348	62.47983635805382	Liquid
1110.7579798316526	0.1	0.06577276068740168	15.203862351965153	12.804855555753624	1921.5184491507205	15.194946372524033	27.79084924461241	28.35800943327797	5018.973036355422	0.0	231.48769938883217	62.481972699869644	Liquid
1110.8534044503708	0.1	0.06577150304277181	15.204153071425035	12.807424173741591	1921.9083127778651	15.197283629761369	27.790668464337706	28.357824963609904	5019.021021075406	0.0	231.4697953606032	62.484108815313846	Liquid
1110.9488290690892	0.1	0.06577024538499826	15.20444380504156	12.809992773844476	1922.298173869181	15.199620665765355	27.790487720111884	28.357640530726414	5019.069007673226	0.0	231.45189470396105	62.486244704386415	Liquid
1111.0442536878072	0.1	0.06576898771408023	15.2047345528159	12.812561356072594	1922.6880324251715	15.201957480585486	27.79030701193497	28.357456134627522	5019.11699614902	0.0	231.43399741791836	62.48838036708734	Liquid
1111.1396783065256	0.1	0.06576773003001686	15.205025314749237	12.815129920436279	1923.077888446346	15.204294074271276	27.790126339806942	28.357271775313208	5019.16498650293	0.0	231.41610350148957	62.49051580341667	Liquid
1111.2351029252438	0.1	0.0657664723328074	15.205316090842736	12.817698466945838	1923.4677419332065	15.206630446872198	27.789945703727817	28.35708745278349	5019.212978735095	0.0	231.39821295368915	62.49265101337435	Liquid
1111.330527543962	0.1	0.06576521462245102	15.205606881097573	12.820266995611597	1923.857592886261	15.208966598437726	27.78976510369759	28.356903167038357	5019.260972845654	0.0	231.3803257735317	62.49478599696042	Liquid
1111.4259521626802	0.1	0.06576395689894693	15.20589768551492	12.822835506443871	1924.247441306014	15.211302529017326	27.789584539716255	28.356718918077814	5019.308968834746	0.0	231.36244196003204	62.496920754174866	Liquid
1111.5213767813984	0.1	0.0657626991622943	15.206188504095952	12.825403999452982	1924.637287192972	15.21363823866044	27.789404011783816	28.356534705901854	5019.356966702513	0.0	231.34456151220618	62.49905528501768	Liquid
1111.6168014001169	0.1	0.06576144141249235	15.206479336841838	12.827972474649261	1925.0271305476417	15.215973727416515	27.789223519900276	28.356350530510486	5019.404966449093	0.0	231.3266844290696	62.50118958948887	Liquid
1111.7122260188348	0.1	0.06576018364954027	15.206770183753752	12.830540932043004	1925.4169713705255	15.218308995334963	27.78904306406563	28.356166391903706	5019.452968074626	0.0	231.30881070963827	62.503323667588404	Liquid
1111.8076506375533	0.1	0.06575892587343724	15.207061044832875	12.833109371644557	1925.806809662133	15.220644042465215	27.78886264427988	28.355982290081513	5019.500971579254	0.0	231.2909403529298	62.50545751931636	Liquid
1111.9030752562712	0.1	0.06575766808418247	15.20735192008037	12.835677793464212	1926.1966454229662	15.222978868856645	27.788682260543023	28.355798225043902	5019.548976963113	0.0	231.27307335795996	62.50759114467266	Liquid
1111.9984998749896	0.1	0.06575641028177513	15.207642809497424	12.838246197512325	1926.5864786535346	15.225313474558682	27.78850191285507	28.35561419679089	5019.596984226346	0.0	231.25520972374682	62.50972454365734	Liquid
1112.0939244937078	0.1	0.06575515246621444	15.2079337130852	12.840814583799181	1926.9763093543413	15.227647859620674	27.78832160121601	28.35543020532246	5019.644993369091	0.0	231.23734944930877	62.5118577162704	Liquid
1112.189349112426	0.1	0.0657538946374996	15.208224630844873	12.843382952335116	1927.3661375258928	15.229982024092006	27.788141325625844	28.35524625063862	5019.693004391488	0.0	231.2194925336627	62.51399066251183	Liquid
1112.2847737311442	0.1	0.06575263679562979	15.20851556277762	12.84595130313045	1927.7559631686947	15.232315968022016	27.78796108608458	28.355062332739365	5019.741017293678	0.0	231.2016389758284	62.51612338238162	Liquid
1112.3801983498624	0.1	0.0657513789406042	15.208806508884615	12.8485196361955	1928.1457862832528	15.234649691460055	27.787780882592205	28.3548784516247	5019.7890320758	0.0	231.18378877482365	62.51825587587979	Liquid
1112.4756229685809	0.1	0.06575012107242202	15.209097469167036	12.851087951540592	1928.535606870074	15.236983194455465	27.78760071514873	28.354694607294622	5019.837048737993	0.0	231.1659419296687	62.52038814300635	Liquid
1112.5710475872988	0.1	0.06574886319108246	15.209388443626054	12.853656249176026	1928.9254249296603	15.239316477057542	27.787420583754148	28.354510799749132	5019.8850672804	0.0	231.1480984393832	62.52252018376127	Liquid
1112.6664722060173	0.1	0.06574760529658472	15.209679432262842	12.856224529112154	1929.3152404625218	15.241649539315622	27.787240488408468	28.354327028988234	5019.933087703158	0.0	231.1302583029866	62.52465199814456	Liquid
1112.7618968247355	0.1	0.06574634738892794	15.209970435078583	12.858792791359267	1929.7050534691616	15.243982381278972	27.787060429111676	28.354143295011916	5019.981110006408	0.0	231.11242151949992	62.52678358615624	Liquid
1112.8573214434537	0.1	0.06574508946811139	15.210261452074441	12.861361035927699	1930.0948639500866	15.2463150029969	27.786880405863787	28.353959597820193	5020.029134190289	0.0	231.09458808794392	62.52891494779629	Liquid
1112.9527460621719	0.1	0.06574383153413421	15.2105524832516	12.863929262827767	1930.4846719058014	15.248647404518662	27.786700418664793	28.353775937413054	5020.077160254942	0.0	231.07675800734015	62.531046083064695	Liquid
1113.04817068089	0.1	0.0657425735869956	15.210843528611235	12.86649747206979	1930.8744773368128	15.250979585893527	27.786520467514695	28.353592313790504	5020.125188200508	0.0	231.05893127670947	62.533176991961476	Liquid
1113.1435952996085	0.1	0.06574131562669479	15.211134588154515	12.869065663664093	1931.264280243627	15.25331154717075	27.786340552413492	28.353408726952544	5020.173218027125	0.0	231.04110789507476	62.53530767448665	Liquid
1113.2390199183264	0.1	0.06574005765323093	15.211425661882622	12.87163383762098	1931.6540806267467	15.25564328839955	27.786160673361184	28.35322517689917	5020.221249734934	0.0	231.02328786145787	62.53743813064019	Liquid
1113.3344445370449	0.1	0.06573879966660325	15.211716749796725	12.874201993950797	1932.0438784866817	15.257974809629175	27.785980830357776	28.353041663630385	5020.269283324074	0.0	231.0054711748817	62.5395683604221	Liquid
1113.4298691557628	0.1	0.0657375416668109	15.212007851898012	12.876770132663836	1932.4336738239338	15.26030611090881	27.785801023403263	28.352858187146186	5020.317318794687	0.0	230.98765783436988	62.54169836383238	Liquid
1113.5252937744813	0.1	0.0657362836538531	15.212298968187646	12.87933825377044	1932.8234666390126	15.26263719228769	27.78562125249764	28.352674747446574	5020.365356146911	0.0	230.9698478389454	62.54382814087106	Liquid
1113.6207183931995	0.1	0.06573502562772905	15.21259009866681	12.881906357280915	1933.213256932421	15.264968053814988	27.785441517640923	28.352491344531554	5020.413395380888	0.0	230.9520411876324	62.54595769153808	Liquid
1113.7161430119177	0.1	0.06573376758843792	15.212881243336682	12.884474443205585	1933.6030447046658	15.26729869553988	27.7852618188331	28.35230797840112	5020.4614364967565	0.0	230.93423787945528	62.548087015833474	Liquid
1113.8115676306359	0.1	0.06573250953597894	15.213172402198431	12.887042511554768	1933.9928299562516	15.269629117511533	27.785082156074168	28.352124649055273	5020.509479494657	0.0	230.916437913439	62.55021611375726	Liquid
1113.906992249354	0.1	0.06573125147035126	15.213463575253241	12.889610562338786	1934.382612687686	15.271959319779109	27.784902529364135	28.351941356494017	5020.557524374731	0.0	230.89864128860808	62.55234498530942	Liquid
1114.0024168680725	0.1	0.0657299933915541	15.213754762502287	12.892178595567964	1934.7723928994742	15.27428930239176	27.784722938703	28.351758100717348	5020.605571137116	0.0	230.88084800398804	62.554473630489944	Liquid
1114.0978414867905	0.1	0.06572873529958663	15.214045963946747	12.894746611252605	1935.1621705921195	15.27661906539859	27.784543384090757	28.351574881725263	5020.653619781955	0.0	230.8630580586051	62.556602049298846	Liquid
1114.1932661055089	0.1	0.06572747719444808	15.21433717958779	12.897314609403054	1935.5519457661314	15.278948608848749	27.784363865527418	28.351391699517773	5020.701670309386	0.0	230.84527145148533	62.55873024173613	Liquid
1114.288690724227	0.1	0.06572621907613758	15.21462840942661	12.899882590029607	1935.9417184220124	15.281277932791323	27.784184383012967	28.351208554094864	5020.749722719551	0.0	230.82748818165547	62.56085820780177	Liquid
1114.3841153429453	0.1	0.06572496094465438	15.214919653464369	12.902450553142597	1936.3314885602704	15.283607037275424	27.784004936547415	28.351025445456546	5020.797777012589	0.0	230.80970824814247	62.56298594749578	Liquid
1114.4795399616635	0.1	0.06572370279999767	15.215210911702245	12.905018498752337	1936.7212561814101	15.285935922350125	27.78382552613076	28.350842373602816	5020.8458331886395	0.0	230.79193164997355	62.56511346081818	Liquid
1114.5749645803817	0.1	0.0657224446421666	15.215502184141428	12.907586426869155	1937.1110212859369	15.288264588064507	27.783646151763	28.350659338533674	5020.893891247844	0.0	230.77415838617623	62.567240747768956	Liquid
1114.6703891991	0.1	0.06572118647116039	15.215793470783087	12.91015433750337	1937.5007838743581	15.290593034467642	27.78346681344414	28.350476340249124	5020.941951190343	0.0	230.75638845577907	62.5693678083481	Liquid
1114.765813817818	0.1	0.06571992828697823	15.2160847716284	12.912722230665286	1937.8905439471766	15.292921261608551	27.783287511174173	28.350293378749157	5020.990013016277	0.0	230.73862185781132	62.57149464255561	Liquid
1114.8612384365365	0.1	0.06571867008961932	15.216376086678546	12.915290106365246	1938.2803015049014	15.295249269536301	27.7831082449531	28.35011045403378	5021.038076725784	0.0	230.72085859130038	62.57362125039152	Liquid
1114.9566630552545	0.1	0.06571741187908285	15.2166674159347	12.917857964613548	1938.670056548035	15.29757705829989	27.782929014780926	28.349927566102988	5021.086142319007	0.0	230.70309865527645	62.57574763185576	Liquid
1115.052087673973	0.1	0.065716153655368	15.216958759398047	12.920425805420537	1939.0598090770866	15.299904627948367	27.78274982065765	28.349744714956785	5021.134209796084	0.0	230.68534204876866	62.5778737869484	Liquid
1115.147512292691	0.1	0.06571489541847396	15.217250117069762	12.922993628796506	1939.4495590925596	15.302231978530711	27.78257066258326	28.349561900595166	5021.182279157158	0.0	230.6675887708073	62.579999715669416	Liquid
1115.2429369114093	0.1	0.06571363716839991	15.217541488951028	12.925561434751796	1939.83930659496	15.304559110095925	27.782391540557782	28.349379123018146	5021.230350402367	0.0	230.64983882042367	62.582125418018805	Liquid
1115.3383615301275	0.1	0.06571237890514509	15.217832875043015	12.928129223296711	1940.229051584793	15.306886022692975	27.782212454581188	28.349196382225703	5021.278423531852	0.0	230.63209219664728	62.58425089399657	Liquid
1115.4337861488457	0.1	0.06571112062870864	15.21812427534691	12.930696994441583	1940.6187940625655	15.309212716370846	27.782033404653497	28.349013678217855	5021.326498545754	0.0	230.6143488985092	62.58637614360269	Liquid
1115.529210767564	0.1	0.06570986233908976	15.21841568986389	12.93326474819673	1941.008534028784	15.311539191178491	27.781854390774697	28.34883101099459	5021.374575444213	0.0	230.5966089250427	62.58850116683721	Liquid
1115.624635386282	0.1	0.0657086040362877	15.218707118595125	12.93583248457246	1941.3982714839506	15.313865447164844	27.7816754129448	28.348648380555918	5021.422654227369	0.0	230.5788722752777	62.59062596370008	Liquid
1115.7200600050005	0.1	0.06570734572030155	15.218998561541813	12.93840020357911	1941.788006428575	15.316191484378859	27.78149647116379	28.34846578690183	5021.470734895363	0.0	230.56113894824801	62.592750534191325	Liquid
1115.8154846237187	0.1	0.0657060873911306	15.219290018705117	12.940967905226989	1942.1777388631604	15.318517302869433	27.781317565431685	28.348283230032333	5021.5188174483355	0.0	230.54340894298565	62.59487487831096	Liquid
1115.910909242437	0.1	0.06570482904877396	15.219581490086226	12.943535589526418	1942.5674687882138	15.320842902685495	27.78113869574847	28.34810070994742	5021.566901886427	0.0	230.52568225852374	62.596998996058964	Liquid
1116.006333861155	0.1	0.06570357069323089	15.219872975686311	12.946103256487719	1942.9571962042405	15.323168283875932	27.780959862114155	28.3479182266471	5021.614988209777	0.0	230.50795889389602	62.59912288743534	Liquid
1116.1017584798733	0.1	0.06570231232450054	15.22016447550656	12.94867090612121	1943.3469211117456	15.325493446489636	27.780781064528735	28.347735780131362	5021.663076418527	0.0	230.49023884813573	62.60124655244008	Liquid
1116.1971830985917	0.1	0.06570105394258209	15.220455989548155	12.951238538437218	1943.7366435112367	15.327818390575489	27.78060230299221	28.347553370400217	5021.711166512818	0.0	230.47252212027755	62.603369991073215	Liquid
1116.2926077173097	0.1	0.06569979554747478	15.220747517812264	12.953806153446047	1944.1263634032164	15.33014311618234	27.780423577504585	28.34737099745366	5021.759258492789	0.0	230.45480870935558	62.605493203334696	Liquid
1116.3880323360281	0.1	0.06569853713917773	15.221039060300086	12.956373751158036	1944.516080788194	15.332467623359053	27.78024488806585	28.347188661291685	5021.807352358582	0.0	230.4370986144058	62.607616189224565	Liquid
1116.483456954746	0.1	0.06569727871769021	15.221330617012779	12.958941331583485	1944.9057956666718	15.334791912154456	27.780066234676017	28.347006361914303	5021.855448110336	0.0	230.41939183446289	62.609738948742816	Liquid
1116.5788815734645	0.1	0.06569602028301134	15.221622187951542	12.961508894732736	1945.2955080391584	15.3371159826174	27.779887617335078	28.34682409932151	5021.903545748192	0.0	230.4016883685625	62.611861481889434	Liquid
1116.6743061921827	0.1	0.06569476183514036	15.221913773117546	12.964076440616095	1945.685217906158	15.339439834796684	27.77970903604304	28.346641873513306	5021.951645272291	0.0	230.3839882157402	62.61398378866443	Liquid
1116.769730810901	0.1	0.06569350337407644	15.222205372511977	12.966643969243876	1946.074925268177	15.341763468741112	27.779530490799885	28.34645968448968	5021.9997466827745	0.0	230.36629137503425	62.61610586906778	Liquid
1116.865155429619	0.1	0.06569224489981877	15.222496986136012	12.969211480626415	1946.4646301257196	15.344086884499486	27.77935198160564	28.346277532250653	5022.047849979782	0.0	230.34859784547942	62.61822772309951	Liquid
1116.9605800483373	0.1	0.06569098641236654	15.222788613990836	12.97177897477402	1946.8543324792931	15.346410082120588	27.779173508460286	28.34609541679621	5022.095955163454	0.0	230.33090762611405	62.620349350759625	Liquid
1117.0560046670557	0.1	0.06568972791171895	15.223080256077624	12.974346451697022	1947.2440323294038	15.348733061653194	27.778995071363827	28.345913338126355	5022.144062233931	0.0	230.31322071597555	62.62247075204811	Liquid
1117.1514292857737	0.1	0.06568846939787518	15.223371912397566	12.97691391140572	1947.6337296765544	15.351055823146046	27.778816670316264	28.345731296241087	5022.192171191355	0.0	230.29553711410193	62.62459192696498	Liquid
1117.2468539044921	0.1	0.06568721087083441	15.223663582951838	12.979481353910463	1948.0234245212544	15.353378366647917	27.778638305317603	28.34554929114041	5022.240282035866	0.0	230.27785681953185	62.62671287551021	Liquid
1117.3422785232103	0.1	0.06568595233059585	15.223955267741626	12.982048779221545	1948.4131168640063	15.355700692207517	27.77845997636783	28.345367322824316	5022.288394767605	0.0	230.2601798313035	62.628833597683816	Liquid
1117.4377031419285	0.1	0.0656846937771587	15.224246966768103	12.984616187349298	1948.8028067053178	15.358022799873588	27.778281683466957	28.345185391292816	5022.3365093867105	0.0	230.24250614845602	62.63095409348579	Liquid
1117.5331277606467	0.1	0.06568343521052211	15.224538680032461	12.987183578304041	1949.1924940456938	15.360344689694832	27.77810342661498	28.3450034965459	5022.384625893325	0.0	230.22483577002885	62.63307436291613	Liquid
1117.628552379365	0.1	0.06568217663068529	15.22483040753588	12.989750952096092	1949.5821788856401	15.36266636171996	27.7779252058119	28.34482163858357	5022.432744287591	0.0	230.2071686950625	62.635194405974865	Liquid
1117.7239769980833	0.1	0.06568091803764743	15.22512214927954	12.992318308735777	1949.9718612256638	15.364987815997662	27.777747021057717	28.344639817405834	5022.480864569647	0.0	230.18950492259697	62.63731422266196	Liquid
1117.8194016168013	0.1	0.06567965943140774	15.22541390526462	12.994885648233401	1950.3615410662671	15.367309052576603	27.777568872352433	28.344458033012685	5022.528986739633	0.0	230.17184445167203	62.639433812977444	Liquid
